misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
2000,720360,198,4.43602599,1.3624403357505799,-0.005335746519267559,8.171473741531372
2020,727560,199,2.95339768,1.3622803807258606,-0.007780066505074501,5.2096719443798065
2040,734760,199,6.52294212,1.361512005329132,-0.0022985666058957578,18.500025939941406
2060,741960,200,5.48947048,1.3616422414779663,-0.006670275097712874,19.841384828090668
2080,749160,201,7.6564575,1.360157883167267,-0.0040155000984668735,10.43986155986786
2100,756360,202,9.22477519,1.3588339686393738,-0.002122248709201813,46.884900665283205
2120,763560,202,5.296869790000001,1.3595951318740844,-0.0073311664164066315,20.26540951728821
2140,770760,203,4.297011680000001,1.3590249419212341,0.0031917741522192954,29.961789512634276
2160,777960,204,4.05876452,1.3594008922576903,-0.006011955440044403,12.196092414855958
2180,785160,205,8.92145134,1.3589979767799378,-0.0025228144600987434,9.411733651161194
2200,792360,205,4.05422595,1.359038269519806,-0.004063614923506975,12.262525606155396
2220,799560,206,4.92200651,1.358918845653534,-0.0035023774951696398,13.130560922622681
2240,806760,207,8.08763416,1.35931715965271,-0.0031392112374305724,14.668993759155274
2260,813960,208,6.3840841,1.3590144872665406,-0.0015583988279104233,13.680759000778199
2280,821160,208,4.41090859,1.3587796926498412,8.422003593295812e-05,10.363207364082337
2300,828360,209,9.1178487,1.3583384990692138,-0.0037707814015448095,11.354607725143433
2320,835560,209,8.662230150000001,1.3588567614555358,-0.0017074458301067352,6.308272421360016
2340,842760,210,10.95484384,1.3587480306625366,-0.0030224379152059555,2.912378948926926
2360,849960,211,7.455787109999999,1.3574701786041259,-0.007512962818145752,16.657990550994874
2380,857160,211,11.45826462,1.3575301885604858,-0.006176722934469581,31.361335945129394
2400,864360,212,7.2548242400000005,1.355573344230652,-0.0003550032153725624,25.232249641418456
2420,871560,213,8.6909714,1.3552574276924134,-0.011292578373104333,1.2084131777286529
2440,878760,213,9.49257432,1.3550352811813355,0.000816729012876749,15.522529649734498
2460,885960,214,3.9609641500000006,1.3553123235702516,0.017417934210970997,13.269423472881318
2480,893160,214,9.573569500000001,1.355047309398651,-0.005674321204423904,16.593112421035766
2500,900360,215,8.74293924,1.3544485330581666,0.0016259752213954926,12.85995084643364
2520,907560,215,6.500377879999999,1.3538762211799622,-0.002640904486179352,11.219714164733887
2540,914760,216,7.952256030000001,1.3530783653259277,0.0008276853710412979,41.51775960922241
2560,921960,217,5.7090767499999995,1.3528406381607057,-9.817350655794144e-05,39.627565956115724
2580,929160,217,9.642169899999999,1.351587951183319,-0.0015186082571744918,20.084741979837418
2600,936360,218,9.70004398,1.350775671005249,-0.009063366428017616,2.717924654483795
2620,943560,218,10.894126050000002,1.349906587600708,-0.0006934165954589844,22.149524021148682
2640,950760,219,7.299054890000001,1.3499095439910889,-0.004779021441936493,26.709998035430907
2660,957960,219,7.428097519999999,1.3499282836914062,-0.006072108820080757,7.055563771724701
2680,965160,220,11.9600092,1.3489755749702455,-0.0034967683255672454,14.029536283016204
2700,972360,220,7.63422553,1.3484068870544434,0.0001017436385154724,16.833967781066896
2720,979560,221,8.89784597,1.348629879951477,0.01025316510349512,14.375142693519592
2740,986760,221,10.6014573,1.3469626665115357,-0.017164294421672822,0.7965033739805222
2760,993960,222,7.546434369999998,1.346046793460846,-0.002044654358178377,8.58280977010727
