misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
4420,1591560,314,14.768854890000002,1.3155648350715636,-0.002389582246541977,16.877526026964187
4440,1598760,314,12.30911999,1.3164263606071471,-0.003092251718044281,20.198528003692626
4460,1605960,314,9.570585990000001,1.3160637617111206,-0.0013140182942152022,12.860068625211715
4480,1613160,314,9.44689033,1.3156390547752381,-0.0004577606916427612,8.35863529443741
4500,1620360,314,12.816073409999996,1.315731656551361,-0.002819839119911194,35.409397172927854
4520,1627560,314,13.8741183,1.315456259250641,-0.004540161788463592,15.962834107875825
4540,1634760,315,14.64105093,1.3152531385421753,-0.002346709370613098,19.26358907222748
4560,1641960,315,14.302718010000001,1.315511167049408,0.011267890501767398,27.669456273317337
4580,1649160,315,11.605405359999999,1.3158495426177979,-0.006809586490271613,29.732202291488647
4600,1656360,315,10.25577824,1.3170904994010926,-0.005710699828341603,1.827743124961853
4620,1663560,315,14.2934635,1.3167978286743165,-0.01777620930224657,9.049926114082336
4640,1670760,315,10.520712839999996,1.316754400730133,-0.004323333292268217,15.418769669532775
4660,1677960,315,9.54266632,1.315892791748047,-0.002531065046787262,23.21667722463608
4680,1685160,315,9.64934361,1.3160980701446534,-0.0011472027748823167,32.828225708007814
4700,1692360,315,10.566283579999999,1.3160223245620728,-0.0030071621760725973,2.1746198773384093
4720,1699560,315,10.982628570000001,1.3152949213981628,0.002219587084982777,16.78720242381096
4740,1706760,315,11.218782469999999,1.3153435468673706,-0.010427546501159669,13.868366980552674
4760,1713960,315,13.20635217,1.3159865260124206,0.0034745301119983195,5.148881244659424
4780,1721160,316,14.62756527,1.3155624151229859,-0.014541497034952045,7.939017224311828
4800,1728360,316,8.834999289999999,1.3156286478042603,-0.0036297628656029703,20.64169044494629
4820,1735560,316,11.536251270000001,1.3159617185592651,-0.0008843107149004936,21.65611047744751
4840,1742760,316,9.259798499999997,1.3153572797775268,-0.000488876923918724,28.975135040283202
4860,1749960,316,8.81632416,1.3151282668113708,-0.0014954319893149659,11.394117975234986
4880,1757160,316,12.99510753,1.313727366924286,-0.008337590098381042,14.266830492019654
4900,1764360,316,10.941084630000002,1.312655794620514,0.004709985852241516,27.157333183288575
4920,1771560,316,11.20806387,1.3126253128051757,-0.009843736048787832,8.496462595462798
4940,1778760,316,7.877764419999998,1.3129294633865356,0.004968507867306471,4.478859925270081
4960,1785960,316,11.690038229999997,1.310917866230011,-0.00497413263656199,18.15465350151062
4980,1793160,316,10.794009660000002,1.3102273106575013,-0.012375523149967194,16.666819787025453
5000,1800360,316,10.601288009999998,1.310072112083435,-0.018258178047835825,20.488822162151337
5020,1807560,316,14.50347213,1.310050618648529,0.0032319903373718263,16.497716331481932
5040,1814760,317,10.729279940000001,1.3098418474197389,-0.0028301388025283813,22.277450454235076
5060,1821960,317,8.267443479999999,1.309391987323761,-0.004075832292437553,27.94050931930542
5080,1829160,317,10.336124609999999,1.3079902052879333,-0.015584146347828209,12.867302405834199
5100,1836360,317,11.8554748,1.3078983783721925,0.0016405119560658932,5.0114956319332125
5120,1843560,317,12.582039129999998,1.3081799507141114,-0.00976618379354477,18.754111552238463
5140,1850760,317,12.754850320000001,1.306103491783142,0.0011668354272842407,41.048787355422974
5160,1857960,317,10.018026350000001,1.3053946495056152,-0.009478341788053513,18.00631252527237
5180,1865160,317,8.61525505,1.3053376078605652,-0.0086568932980299,9.523066329956055
5200,1872360,317,7.486294950000001,1.305666172504425,-0.0018972262740135192,39.61739714145661
5220,1879560,317,7.8362951999999995,1.3067078113555908,0.0011613491922616958,25.33122808933258
5240,1886760,317,9.236020569999999,1.3064238548278808,-0.004640882089734078,20.570779997110368
5260,1893960,317,8.638663609999998,1.3070024967193603,-0.0018377147614955902,17.093805623054504
5280,1901160,317,9.55560533,1.3070813179016114,-0.002432805299758911,13.309640049934387
5300,1908360,317,11.1669411,1.3065699577331542,-0.0032856449484825133,7.426189795136452
5320,1915560,317,11.338406639999999,1.3067932963371276,-0.0017497539520263672,13.82772849202156
5340,1922760,318,11.972816750000002,1.3059856653213502,0.0011426221579313278,25.579193288087843
5360,1929960,318,11.02511306,1.3064924597740173,-0.00259397781919688,15.754598045349121
5380,1937160,318,13.114660390000001,1.3059078812599183,-0.0017091496381908655,13.718847227096557
5400,1944360,318,13.49440223,1.3055977821350098,0.005889974161982536,24.896282720565797
5420,1951560,318,7.20692521,1.3047999739646912,-0.008430409431457519,4.343183094263077
5440,1958760,318,13.16309013,1.30373672246933,-0.010945780575275421,27.770366168022157
5460,1965960,318,12.83508413,1.3047084212303162,-0.008380303159356117,28.62409715652466
5480,1973160,318,13.02332255,1.3036895513534545,0.005627542734146118,10.884355366230011
5500,1980360,318,9.93415243,1.305041253566742,-0.0032349620014429092,17.58534020781517
5520,1987560,318,14.031960390000002,1.305971336364746,-0.01155285332351923,15.983373862504958
5540,1994760,318,7.4077728600000015,1.3049258470535279,-0.0005579902790486813,11.2080890417099
5560,2001960,318,8.81311352,1.3056833863258361,0.0045062810182571415,14.941061973571777
5580,2009160,318,10.736068150000001,1.3065415620803833,-0.001424201438203454,10.144095659255981
5600,2016360,318,12.893524170000001,1.3067408800125122,0.012933574710041284,25.630786418914795
5620,2023560,318,10.46422134,1.307628345489502,-0.00421836981549859,9.994083666801453
5640,2030760,318,13.312971300000001,1.307037079334259,0.004388543590903282,17.59029116630554
5660,2037960,319,10.29572131,1.3077988624572754,-0.00911809504032135,6.013565117120743
5680,2045160,319,13.566710919999998,1.3078237771987915,-0.00243506133556366,8.430452913045883
5700,2052360,319,14.889854210000001,1.3091192603111268,-0.004723849892616272,13.08368297815323
5720,2059560,319,10.89347077,1.308630359172821,-0.011117662489414214,43.25239868164063
5740,2066760,319,13.82509067,1.3069205164909363,-0.004583903774619103,19.232959485054018
5760,2073960,319,10.765855039999998,1.306458628177643,-0.007211112976074218,22.195305794477463
5780,2081160,319,9.53194788,1.3054413557052613,-0.006722081080079078,18.206290459632875
5800,2088360,319,12.342635620000003,1.304798150062561,-0.004937813058495522,1.7853672325611114
