misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
8780,3161160,313,15.45894406,1.3451250076293946,-0.0017849083989858628,4.074352970719337
8800,3168360,313,17.673826969999997,1.3457946300506591,-0.002168476115912199,8.245340269804
8820,3175560,313,12.027395040000002,1.3462377190589905,-0.02063693106174469,11.70284793972969
8840,3182760,313,15.080093709999998,1.3453183054924012,-0.007426021993160248,54.77530860900879
8860,3189960,313,14.985644440000003,1.3470223188400268,-0.01605292735621333,27.621023547649383
8880,3197160,313,17.380204130000003,1.346726417541504,-0.0018878540955483913,3.550170284509659
8900,3204360,313,12.764409730000002,1.346596610546112,-0.01176993027329445,19.45834028124809
8920,3211560,313,13.47329552,1.347207510471344,0.00499967512441799,27.428746509552003
8940,3218760,313,13.33908289,1.348321008682251,0.0012824174016714096,27.851465225219727
8960,3225960,313,15.71292677,1.3481853008270264,-0.0034280240535736082,8.684687131643296
8980,3233160,313,16.6940653,1.348067045211792,-0.0025788091123104097,10.436325579881668
9000,3240360,313,15.046330509999997,1.347963237762451,-0.000511531624943018,1.3840915888547898
9020,3247560,313,14.50367069,1.349362576007843,0.0023113399744033813,9.073672586679459
9040,3254760,313,14.043421850000001,1.3492708921432495,0.01129593513906002,19.115439319610594
9060,3261960,313,14.08700988,1.3497805953025819,0.006213322654366494,14.34159092605114
9080,3269160,313,17.535290339999996,1.3493687629699707,0.00288315936923027,16.697709679603577
9100,3276360,313,22.03075428,1.3486022353172302,-0.006287676841020584,44.71602230072021
9120,3283560,313,18.01539209,1.3484748959541322,0.003674541413784027,14.463751089572906
9140,3290760,313,19.76788325,1.3484620213508607,0.0007639527320861816,17.22597916126251
9160,3297960,313,17.52713327,1.3487007021903992,-0.0049738273024559024,8.501007294654846
9180,3305160,313,16.51693066,1.3491899728775025,-0.0035038359463214876,2.3938713163137435
9200,3312360,313,14.374049560000001,1.3497843861579895,-0.01201400849968195,3.0418012619018553
9220,3319560,313,16.928919380000004,1.3503952264785766,-0.003224588371813297,23.636058104038238
9240,3326760,313,17.36476774,1.3496104240417481,0.0024240918457508085,18.56223384141922
9260,3333960,313,16.84377971,1.3503879308700562,-0.0005595028400421142,11.30976198911667
9280,3341160,313,18.61453086,1.3516244053840638,-0.012323838472366334,29.075244492292406
9300,3348360,313,19.50437302,1.3488519668579102,-0.005916440486907959,8.937545914947986
9320,3355560,313,19.55557781,1.3484957337379455,0.008380308747291565,5.191708788275719
9340,3362760,313,18.95395876,1.348440706729889,0.005561829218640924,17.740461748838424
9360,3369960,313,19.6392397,1.3491187810897827,-0.008312530815601349,4.565574350953102
9380,3377160,313,16.899977009999997,1.3486223816871643,-0.011208635568618775,16.012450313568117
9400,3384360,313,17.353647239999997,1.3485128045082093,-0.003731735050678253,10.522074212133884
9420,3391560,313,15.4240661,1.3490835547447204,-0.0077806152403354645,18.717423406243324
9440,3398760,313,15.843171939999998,1.3491215467453004,-0.005796301737427711,3.0371839940547942
9460,3405960,313,13.59179749,1.348533296585083,0.004318500310182572,29.210809421539306
9480,3413160,313,12.971781229999998,1.3493168592453002,-0.002297616400755942,15.526897144317626
9500,3420360,313,16.4807457,1.3487995505332946,-0.003955873101949692,30.022749853134155
9520,3427560,313,13.729828480000002,1.3495617866516114,-0.0007688408717513084,36.944905853271486
9540,3434760,312,13.753825719999998,1.3488497138023376,0.00037171710282564164,18.401087963581084
9560,3441960,312,18.117351250000002,1.3474207162857055,-0.010009192582219838,44.034437561035155
9580,3449160,268,16.69378225,1.3480830788612366,-0.015925280065857805,1.5953121423721313
9600,3456360,249,12.29375799,1.348381268978119,0.0009943306446075439,23.521595239639282
9620,3463560,231,12.59766017,1.3490808367729188,-0.0058016650378704075,44.489966201782224
9640,3470760,216,15.73373851,1.3493409991264342,0.01215264229103923,21.376080417633055
9660,3477960,169,15.004571330000003,1.3490302562713623,-0.0030636869370937346,26.550668555498124
9680,3485160,169,15.50818501,1.3497111439704894,0.005794660747051239,5.894648948311806
9700,3492360,169,13.165364310000003,1.3506816029548645,-4.426874220371246e-05,42.90724439620972
9720,3499560,169,13.346113059999999,1.3505879044532776,-0.009499961044639349,0.9688754469156265
9740,3506760,169,11.89068113,1.3506285309791566,0.009611814841628074,37.72571516036987
9760,3513960,170,10.877940490000004,1.3502171874046325,0.006995357945561409,23.57825424671173
9780,3521160,170,13.588456619999999,1.3505987763404845,-0.00014757532626390456,22.513714766502382
9800,3528360,170,11.55343174,1.350505495071411,-0.005018772487528622,36.251233863830564
9820,3535560,170,11.735089269999998,1.3509430170059205,0.0034151677042245864,13.237299847602845
9840,3542760,170,13.320272639999995,1.3514657258987426,0.005303693725727499,20.876249504089355
9860,3549960,170,14.390545799999998,1.3521106004714967,0.004952748119831085,6.801404672861099
